"Date","ASB Investment Funds - Balanced Fund","ASB Investment Funds - Conservative Fund","ASB Investment Funds - Conservative Plus Fund","ASB Investment Funds - Global Property Shares Fund","ASB Investment Funds - Growth Fund","ASB Investment Funds - Moderate Fund","ASB Investment Funds - World Fixed Interest Fund","ASB Investment Funds - World Shares Fund","ASB KiwiSaver Scheme - Balanced Fund","ASB KiwiSaver Scheme - Conservative Fund","ASB KiwiSaver Scheme - Growth Fund","ASB KiwiSaver Scheme - Moderate Fund","ASB KiwiSaver Scheme - NZ Cash Fund","ASB Superannuation Master Trust - ASB Australasian Shares Fund","ASB Superannuation Master Trust - ASB Balanced Fund","ASB Superannuation Master Trust - ASB Global Property Shares Fund","ASB Superannuation Master Trust - ASB Growth Fund","ASB Superannuation Master Trust - ASB Moderate Fund","ASB Superannuation Master Trust - ASB NZ Cash Fund","ASB Superannuation Master Trust - ASB NZ Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Fixed Interest Fund","ASB Superannuation Master Trust - ASB World Shares Fund",
2016-07-05,1.441700,1.505200,1.488700,1.398900,1.368300,1.485900,1.122100,1.296000,1.584500,1.611000,1.524800,1.623300,1.394800,2.673000,1.948500,2.458900,2.024400,2.259600,1.830200,2.234800,2.318500,1.217700,
2016-07-06,1.440800,1.505800,1.488800,1.392400,1.366900,1.485800,1.122000,1.293800,1.583500,1.611700,1.523300,1.623200,1.394900,2.672100,1.947400,2.447500,2.022400,2.259300,1.830300,2.238900,2.319000,1.215700,
2016-07-07,1.441900,1.506400,1.489300,1.385900,1.368600,1.486400,1.122000,1.295500,1.584800,1.612300,1.525300,1.623900,1.395000,2.681500,1.948900,2.435900,2.024900,2.260400,1.830500,2.238200,2.319100,1.217400,
2016-07-08,1.448300,1.508000,1.491900,1.402400,1.376500,1.490200,1.122600,1.310300,1.591800,1.614100,1.534100,1.628100,1.395100,2.679700,1.957500,2.464200,2.036600,2.266200,1.830600,2.235500,2.321000,1.231300,
2016-07-11,1.457600,1.511200,1.496700,1.418500,1.388400,1.496700,1.121800,1.322400,1.602200,1.617600,1.547400,1.635300,1.395400,2.714300,1.970200,2.491800,2.054300,2.276200,1.830900,2.235700,2.319500,1.242800,
2016-07-12,1.462100,1.511900,1.497900,1.418700,1.394800,1.498900,1.120500,1.334000,1.607200,1.618500,1.554600,1.637800,1.395500,2.722200,1.976300,2.492300,2.063800,2.279600,1.831100,2.233100,2.316400,1.253800,
2016-07-13,1.463300,1.512500,1.498800,1.423500,1.396000,1.499800,1.121800,1.335100,1.608500,1.619200,1.556000,1.638900,1.395600,2.724000,1.977900,2.500800,2.065600,2.281100,1.831200,2.231200,2.320200,1.254800,
2016-07-14,1.467100,1.514300,1.500600,1.419500,1.401000,1.502300,1.120800,1.342500,1.612700,1.621100,1.561600,1.641700,1.395700,2.735400,1.983100,2.493700,2.073000,2.284900,1.831300,2.234700,2.317700,1.261900,
2016-07-15,1.466600,1.513400,1.499800,1.417700,1.401000,1.501600,1.119200,1.342700,1.612300,1.620200,1.561600,1.640900,1.395900,2.737500,1.982600,2.490700,2.073100,2.283800,1.831500,2.232900,2.314200,1.262100,
2016-07-18,1.470000,1.515400,1.502200,1.422100,1.405000,1.504400,1.119900,1.345700,1.616200,1.622400,1.566200,1.644200,1.396200,2.751400,1.987300,2.498500,2.079100,2.288300,1.831900,2.235600,2.316000,1.265100,
2016-07-19,1.472300,1.517200,1.504600,1.430600,1.407000,1.506900,1.120400,1.344900,1.618700,1.624400,1.568500,1.646900,1.396300,2.761900,1.990400,2.513600,2.082200,2.292100,1.832000,2.241000,2.317300,1.264300,
2016-07-20,1.475900,1.518100,1.506000,1.433900,1.412000,1.509000,1.120000,1.351900,1.622700,1.625300,1.574100,1.649200,1.396400,2.772500,1.995400,2.519500,2.089600,2.295400,1.832100,2.239200,2.316200,1.270900,
2016-07-21,1.477500,1.519600,1.507900,1.436200,1.413600,1.511000,1.120400,1.349400,1.624600,1.624600,1.576000,1.651400,1.396600,2.789100,1.997600,2.523600,2.092100,2.298400,1.832400,2.243600,2.316700,1.268600,
2016-07-22,1.479700,1.520500,1.509200,1.443800,1.416000,1.512600,1.120400,1.353300,1.627000,1.628100,1.578600,1.653200,1.396700,2.788200,2.000500,2.536800,2.095600,2.300900,1.832500,2.246000,2.316700,1.272300,
2016-07-25,1.481800,1.521500,1.510900,1.445400,1.419000,1.514600,1.120500,1.350400,1.629500,1.629300,1.582100,1.655600,1.397000,2.817800,2.003600,2.539700,2.100200,2.304100,1.832800,2.245000,2.316900,1.269700,
2016-07-26,1.481400,1.521500,1.510600,1.441400,1.418500,1.514200,1.120300,1.350500,1.629100,1.629300,1.581600,1.655200,1.397100,2.816100,2.003100,2.532900,2.099500,2.303700,1.833000,2.245500,2.316700,1.269800,
2016-07-27,1.480900,1.521600,1.510200,1.432400,1.417900,1.513700,1.122000,1.351500,1.628500,1.629500,1.581000,1.654700,1.397200,2.812600,2.002300,2.517100,2.098700,2.302800,1.833100,2.242300,2.320900,1.270800,
2016-07-28,1.482000,1.522400,1.511600,1.445500,1.418700,1.515100,1.122100,1.349500,1.629800,1.630300,1.582000,1.656300,1.397300,2.817300,2.003900,2.540100,2.099900,2.305100,1.833200,2.245200,2.321800,1.268900,
2016-07-29,1.485900,1.524400,1.514400,1.456900,1.423000,1.518400,1.123100,1.353700,1.634200,1.632600,1.586900,1.659900,1.397400,2.826500,2.009300,2.559400,2.106400,2.310100,1.833300,2.247400,2.324900,1.272900,
2016-08-01,1.485700,1.524400,1.514600,1.460500,1.422700,1.518500,1.122200,1.350700,1.634100,1.632700,1.586700,1.660300,1.397700,2.832600,2.009100,2.565800,2.106100,2.310500,1.833700,2.250200,2.322300,1.270200,
2016-08-02,1.477800,1.521200,1.510100,1.441900,1.413200,1.512800,1.120600,1.338600,1.625500,1.629300,1.576200,1.654000,1.397800,2.817700,1.998400,2.533000,2.092100,2.301800,1.833800,2.249800,2.317700,1.258700,
2016-08-03,1.474200,1.519700,1.507600,1.432100,1.408900,1.509800,1.120700,1.338400,1.621600,1.627700,1.571400,1.650800,1.397900,2.792800,1.993700,2.515900,2.085700,2.297200,1.833900,2.248400,2.318000,1.258600,
2016-08-04,1.477600,1.522000,1.510000,1.433400,1.412700,1.512600,1.122900,1.343300,1.625400,1.630300,1.575700,1.653900,1.398000,2.800200,1.998300,2.518300,2.091400,2.301600,1.834000,2.249000,2.324200,1.263100,
2016-08-05,1.482100,1.523400,1.511800,1.434800,1.418600,1.515200,1.121100,1.353600,1.630300,1.631600,1.582200,1.656700,1.397900,2.807400,2.004400,2.520700,2.100300,2.305600,1.834100,2.251700,2.320300,1.272900,
2016-08-08,1.485100,1.524500,1.513400,1.436800,1.422600,1.517300,1.121200,1.356600,1.633900,1.633100,1.587000,1.659300,1.398500,2.825200,2.008600,2.524300,2.106400,2.309000,1.834600,2.249600,2.321600,1.275800,
2016-08-09,1.488800,1.526800,1.516000,1.441100,1.426700,1.520300,1.122700,1.362000,1.638000,1.635700,1.591600,1.662600,1.398600,2.831200,2.013700,2.532100,2.112500,2.313600,1.834800,2.252500,2.325400,1.280900,
2016-08-10,1.487800,1.527500,1.516400,1.440700,1.424900,1.520300,1.124100,1.359200,1.637000,1.636400,1.589600,1.662600,1.398700,2.825700,2.012500,2.531400,2.109800,2.313600,1.834900,2.255600,2.328900,1.278300,
2016-08-11,1.488700,1.527500,1.515800,1.428800,1.426600,1.520000,1.122500,1.366400,1.638000,1.636500,1.591600,1.662400,1.398800,2.820400,2.013600,2.510500,2.112400,2.313200,1.835000,2.255800,2.325400,1.285100,
2016-08-12,1.490100,1.528400,1.517100,1.435200,1.428000,1.521400,1.123700,1.366100,1.639500,1.637500,1.593200,1.664000,1.398900,2.827300,2.015500,2.520900,2.114500,2.315400,1.835100,2.255600,2.328600,1.284900,
2016-08-15,1.492000,1.529200,1.518100,1.435500,1.430600,1.522700,1.122900,1.369100,1.641800,1.638500,1.596200,1.665500,1.399200,2.835300,2.018300,2.521500,2.118400,2.317500,1.835500,2.257500,2.326800,1.287700,
2016-08-16,1.485000,1.526500,1.514100,1.421400,1.422100,1.517700,1.122100,1.360100,1.634200,1.635600,1.586700,1.660100,1.399300,2.813200,2.008900,2.496900,2.105800,2.309900,1.835600,2.257200,2.324800,1.279300,
2016-08-17,1.486800,1.527400,1.515400,1.423600,1.424300,1.519100,1.122500,1.360400,1.636300,1.636600,1.589300,1.661700,1.399400,2.826900,2.011400,2.500700,2.109200,2.312200,1.835700,2.256100,2.326700,1.279600,
2016-08-18,1.488500,1.528800,1.516800,1.425100,1.426000,1.520700,1.123700,1.362300,1.638200,1.638100,1.591200,1.663500,1.399500,2.830000,2.013700,2.503200,2.111700,2.314600,1.835800,2.257800,2.329900,1.281400,
2016-08-19,1.487100,1.527500,1.515400,1.416800,1.425000,1.519300,1.122500,1.359800,1.636600,1.636800,1.590100,1.662000,1.399600,2.837400,2.011800,2.489800,2.110200,2.312500,1.835900,2.254600,2.326800,1.279100,
2016-08-22,1.488800,1.528100,1.516500,1.421700,1.427200,1.520700,1.123700,1.360300,1.638800,1.637600,1.592800,1.663700,1.399900,2.849600,2.014400,2.498400,2.113700,2.314700,1.836300,2.251100,2.330200,1.279700,
2016-08-23,1.491700,1.529600,1.518300,1.425700,1.430600,1.522800,1.123800,1.364300,1.641900,1.639200,1.596600,1.666100,1.400000,2.856800,2.018200,2.505600,2.118800,2.318100,1.836400,2.253300,2.330800,1.283500,
2016-08-24,1.488500,1.528500,1.516600,1.420400,1.426500,1.520600,1.123700,1.360300,1.638500,1.638100,1.592100,1.663700,1.400100,2.844400,2.014000,2.496200,2.112800,2.314800,1.836500,2.253600,2.330700,1.279800,
2016-08-25,1.487900,1.528100,1.516500,1.425000,1.425600,1.520400,1.123200,1.357300,1.637900,1.637700,1.591200,1.663500,1.400200,2.846000,2.013200,2.504400,2.111600,2.314400,1.836600,2.254100,2.329700,1.277000,
2016-08-26,1.484900,1.526700,1.514300,1.415000,1.422200,1.517800,1.121900,1.356200,1.634700,1.636300,1.587500,1.660700,1.400300,2.832300,2.009300,2.486900,2.106600,2.310600,1.836800,2.254300,2.326700,1.276000,
2016-08-29,1.486800,1.527600,1.515400,1.423700,1.424100,1.519100,1.123600,1.362100,1.636900,1.637300,1.589700,1.662300,1.400600,2.820100,2.011900,2.502700,2.109500,2.312700,1.837100,2.253600,2.331000,1.281600,
2016-08-30,1.487500,1.528100,1.515900,1.421800,1.425000,1.519700,1.123600,1.362200,1.637700,1.638000,1.590700,1.663000,1.400700,2.826400,2.012900,2.499300,2.110900,2.313700,1.837200,2.254800,2.331000,1.281800,
2016-08-31,1.486300,1.527600,1.515300,1.422100,1.423400,1.518900,1.123400,1.360500,1.636500,1.637500,1.589100,1.662200,1.400800,2.821300,2.011400,2.499900,2.108600,2.312500,1.837300,2.254900,2.330700,1.280200,
2016-09-01,1.486700,1.527600,1.515300,1.421000,1.424200,1.519000,1.123000,1.361400,1.637000,1.637500,1.590000,1.662400,1.400800,2.825100,2.012000,2.498000,2.109800,2.312700,1.837500,2.254000,2.329900,1.281000,
2016-09-02,1.490100,1.528100,1.516300,1.428300,1.428600,1.520700,1.122400,1.371800,1.640800,1.638100,1.595000,1.664300,1.400900,2.818900,2.016600,2.510900,2.116400,2.315300,1.837600,2.253700,2.328000,1.290900,
2016-09-05,1.493100,1.529500,1.518200,1.428800,1.432700,1.523100,1.123000,1.372300,1.644300,1.639700,1.599700,1.667100,1.401200,2.845600,2.020900,2.511900,2.122600,2.319100,1.837900,2.252400,2.329400,1.291500,
2016-09-06,1.494900,1.530600,1.519600,1.435400,1.434400,1.524600,1.124900,1.374400,1.646300,1.640900,1.601700,1.668800,1.401400,2.846100,2.023300,2.523600,2.125200,2.321500,1.838100,2.251600,2.334100,1.293500,
2016-09-07,1.498100,1.532600,1.522200,1.440000,1.438100,1.527600,1.125500,1.375600,1.649900,1.643200,1.605800,1.672100,1.401500,2.864100,2.027700,2.531800,2.130700,2.326100,1.838200,2.254900,2.336000,1.294600,
2016-09-08,1.494100,1.530300,1.519100,1.428600,1.433800,1.524100,1.123100,1.373200,1.645500,1.640800,1.601000,1.668200,1.401600,2.849600,2.022300,2.511700,2.124300,2.320700,1.838300,2.254400,2.330100,1.292400,
2016-09-09,1.478100,1.524100,1.509900,1.385600,1.414900,1.512400,1.121100,1.348700,1.628100,1.634100,1.580100,1.655600,1.401600,2.824300,2.000900,2.436200,2.096500,2.303100,1.838400,2.250600,2.323900,1.269400,
2016-09-12,1.472900,1.520300,1.505100,1.390700,1.408200,1.507100,1.121200,1.355100,1.622400,1.630100,1.572700,1.649900,1.401800,2.756100,1.993900,2.445400,2.086700,2.295100,1.838600,2.245100,2.323500,1.275500,
2016-09-13,1.463900,1.516900,1.500100,1.366200,1.397700,1.500700,1.119900,1.339800,1.612700,1.626500,1.561000,1.643000,1.401900,2.746700,1.981900,2.402300,2.071100,2.285500,1.838800,2.243800,2.319700,1.261100,
2016-09-14,1.462900,1.516300,1.499500,1.368300,1.396200,1.499900,1.121300,1.338600,1.611500,1.625900,1.559500,1.642200,1.402000,2.739900,1.980400,2.406100,2.069000,2.284300,1.838900,2.240500,2.322500,1.259900,
2016-09-15,1.466300,1.517500,1.500900,1.370700,1.400600,1.502000,1.121400,1.347700,1.615400,1.627300,1.564400,1.644500,1.402100,2.739000,1.985200,2.410300,2.075600,2.287500,1.839000,2.241400,2.322300,1.268600,
2016-09-16,1.467000,1.517900,1.501700,1.371300,1.401700,1.502900,1.121200,1.342800,1.616200,1.627700,1.565600,1.645500,1.402200,2.762800,1.986100,2.411500,2.077100,2.288900,1.839100,2.239800,2.322800,1.264000,
2016-09-19,1.469900,1.518700,1.503300,1.381100,1.405300,1.504900,1.121500,1.346900,1.619500,1.628800,1.569800,1.647900,1.402500,2.770000,1.990200,2.428900,2.082600,2.292200,1.839500,2.239400,2.323400,1.267900,
2016-09-20,1.471400,1.519300,1.504200,1.382900,1.407200,1.506000,1.122100,1.347900,1.621200,1.629400,1.571900,1.649200,1.402600,2.779200,1.992200,2.432100,2.085500,2.293900,1.839600,2.238000,2.325000,1.268900,
2016-09-21,1.477000,1.521200,1.506700,1.391600,1.414200,1.509500,1.122000,1.361300,1.627400,1.631500,1.579800,1.653000,1.402700,2.779000,1.999900,2.447500,2.095900,2.299200,1.839700,2.238000,2.326100,1.281500,
2016-09-22,1.485900,1.526100,1.512900,1.413400,1.424000,1.516800,1.123700,1.372500,1.637300,1.636800,1.590800,1.661000,1.402800,2.794500,2.012000,2.485300,2.110500,2.310400,1.839800,2.245800,2.331800,1.292100,
2016-09-23,1.484900,1.526600,1.513600,1.416200,1.422200,1.517000,1.124200,1.365500,1.636300,1.637400,1.588900,1.661400,1.402900,2.802200,2.010700,2.490200,2.108000,2.310800,1.839900,2.249400,2.333400,1.285600,
2016-09-26,1.479800,1.525300,1.512000,1.417700,1.415100,1.514300,1.125100,1.352400,1.630700,1.636100,1.581100,1.658500,1.403200,2.793600,2.003800,2.493000,2.097500,2.306800,1.840300,2.251000,2.335400,1.273300,
2016-09-27,1.480600,1.526000,1.512100,1.410200,1.416200,1.514600,1.126100,1.358000,1.631700,1.636900,1.582400,1.658900,1.403300,2.786000,2.005000,2.479700,2.099200,2.307300,1.840400,2.251000,2.337300,1.278600,
2016-09-28,1.484900,1.527800,1.514600,1.418300,1.421500,1.517700,1.126200,1.364100,1.636500,1.638900,1.588300,1.662400,1.403400,2.797700,2.010900,2.493500,2.107100,2.312100,1.840500,2.252100,2.338600,1.284500,
2016-09-29,1.484300,1.528200,1.514600,1.402400,1.421200,1.517600,1.126400,1.359000,1.635900,1.639400,1.588000,1.662300,1.403500,2.820800,2.010100,2.466900,2.106700,2.312000,1.840600,2.250900,2.339200,1.279600,
2016-09-30,1.485600,1.528900,1.515100,1.398700,1.423000,1.518300,1.125300,1.363700,1.637400,1.640200,1.590100,1.663100,1.403600,2.819000,2.012000,2.460300,2.109400,2.313100,1.840800,2.254800,2.336300,1.284100,
2016-10-03,1.484800,1.528800,1.514300,1.382100,1.422600,1.517500,1.118400,1.362700,1.636700,1.640200,1.589800,1.662400,1.403900,2.829200,2.011000,2.431300,2.109000,2.312000,1.841100,2.252600,2.336200,1.283300,
2016-10-04,1.482200,1.527000,1.511700,1.366600,1.420200,1.514700,1.117500,1.362200,1.633800,1.638300,1.587200,1.659400,1.404000,2.825000,2.007500,2.404100,2.105500,2.307800,1.841200,2.247800,2.333200,1.282900,
2016-10-05,1.478300,1.524900,1.507900,1.340700,1.416300,1.510600,1.116100,1.366100,1.629500,1.636100,1.582900,1.654900,1.404100,2.800100,2.002200,2.358600,2.099700,2.301500,1.841400,2.244300,2.330100,1.286500,
2016-10-06,1.476100,1.523600,1.506200,1.337900,1.413700,1.508600,1.115400,1.365700,1.627200,1.634700,1.580100,1.652800,1.404200,2.785900,1.999300,2.353700,2.095900,2.298500,1.841500,2.242800,2.328800,1.286200,
2016-10-07,1.472800,1.522300,1.504400,1.333400,1.409700,1.506300,1.115100,1.361000,1.623700,1.633400,1.575600,1.650300,1.404300,2.776100,1.994900,2.345700,2.090000,2.295100,1.841600,2.242500,2.328000,1.281800,
2016-10-10,1.474300,1.522500,1.504700,1.339100,1.411500,1.506900,1.114400,1.367200,1.625500,1.633700,1.577800,1.651100,1.404600,2.765600,1.997100,2.356000,2.092800,2.296200,1.841900,2.243500,2.326600,1.287700,
2016-10-11,1.469500,1.521300,1.502900,1.327800,1.405500,1.504200,1.114600,1.355300,1.620200,1.632500,1.571100,1.648200,1.404700,2.768500,1.990600,2.336200,2.084000,2.292000,1.842100,2.243800,2.327300,1.276500,
2016-10-12,1.465600,1.519200,1.501000,1.334900,1.400500,1.501700,1.114200,1.345500,1.616000,1.630300,1.565600,1.645500,1.404800,2.763700,1.985300,2.348600,2.076600,2.288200,1.842200,2.242200,2.325400,1.267300,
2016-10-13,1.464700,1.519700,1.501800,1.345400,1.398300,1.502000,1.115400,1.339800,1.615000,1.630800,1.563200,1.645900,1.404900,2.759400,1.984100,2.367200,2.073400,2.288800,1.842300,2.246100,2.328600,1.261900,
2016-10-14,1.465900,1.519600,1.501700,1.342300,1.400400,1.502300,1.114400,1.343800,1.616400,1.630800,1.565500,1.646300,1.405000,2.763600,1.985800,2.361800,2.076500,2.289400,1.842400,2.245300,2.325700,1.265700,
2016-10-17,1.461400,1.517900,1.499300,1.340400,1.394400,1.499200,1.115300,1.339100,1.611600,1.629200,1.559000,1.643000,1.405300,2.738100,1.979900,2.358700,2.067800,2.284600,1.842800,2.243300,2.328500,1.261400,
2016-10-18,1.462500,1.517300,1.498800,1.340600,1.395800,1.499000,1.116100,1.347500,1.612800,1.628500,1.560600,1.642900,1.405400,2.717200,1.981400,2.373900,2.069900,2.284400,1.842900,2.237600,2.330900,1.269300,
2016-10-19,1.464400,1.518100,1.500000,1.340700,1.398200,1.500500,1.116500,1.350300,1.615000,1.629500,1.563300,1.644500,1.405500,2.722500,1.984000,2.379200,2.073500,2.286700,1.843000,2.237800,2.332100,1.272000,
2016-10-20,1.465000,1.518700,1.500500,1.340700,1.398700,1.501000,1.116600,1.351200,1.615700,1.630100,1.564000,1.645100,1.405600,2.722400,1.984900,2.378900,2.074300,2.287600,1.843100,2.239400,2.333000,1.272900,
2016-10-21,1.463800,1.518400,1.499800,1.340800,1.397300,1.500100,1.116400,1.350800,1.614400,1.629900,1.562500,1.644200,1.405700,2.716600,1.983300,2.370200,2.072300,2.286200,1.843200,2.239900,2.332400,1.272500,
2016-10-25,1.465800,1.519100,1.501000,1.341100,1.400000,1.501600,1.115900,1.351900,1.616800,1.630800,1.565700,1.646100,1.406000,2.731100,1.986100,2.375700,2.076500,2.288700,1.843600,2.239900,2.331600,1.273700,
2016-10-26,1.458700,1.516100,1.496200,1.341200,1.391600,1.495900,1.114500,1.349400,1.609200,1.627600,1.556400,1.639800,1.406100,2.690000,1.976700,2.347400,2.064100,2.280000,1.843700,2.238600,2.328900,1.271400,
2016-10-27,1.455700,1.514800,1.493700,1.341300,1.389000,1.493000,1.112900,1.348000,1.605800,1.626200,1.553500,1.636800,1.406200,2.691100,1.972500,2.302300,2.060200,2.275700,1.843800,2.235700,2.325500,1.270100,
2016-10-28,1.454200,1.513500,1.492400,1.341300,1.387200,1.491600,1.112700,1.345400,1.604200,1.624900,1.551600,1.635200,1.406300,2.688900,1.970600,2.301900,2.057700,2.273600,1.843900,2.232000,2.325200,1.267600,
2016-10-31,1.456100,1.514300,1.494100,1.341600,1.389300,1.493600,1.113400,1.343900,1.606500,1.625900,1.554000,1.637600,1.406600,2.699300,1.973300,2.330800,2.060900,2.276800,1.844300,2.233200,2.326600,1.266300,
2016-11-01,1.450600,1.512600,1.491100,1.341600,1.382400,1.489600,1.113200,1.336000,1.600600,1.624100,1.546400,1.633300,1.406700,2.687100,1.966000,2.293500,2.050700,2.270700,1.844400,2.232900,2.326400,1.258900,
2016-11-02,1.441800,1.509100,1.486100,1.341600,1.371100,1.483100,1.114200,1.323700,1.590900,1.620400,1.533800,1.626200,1.406800,2.655100,1.954000,2.271200,2.033900,2.260900,1.844500,2.229500,2.328500,1.247400,
2016-11-03,1.437500,1.507700,1.483900,"",1.365700,1.480200,1.114100,1.319300,1.586100,1.618900,1.527800,1.623000,1.406900,2.635100,1.948200,2.262800,2.026000,2.256500,1.844600,2.230200,2.328200,1.243200,
2016-11-04,1.432500,1.505200,1.480900,"",1.359300,1.476500,1.114700,1.313500,1.580600,1.616300,1.520700,1.619000,1.407000,2.610800,1.941400,2.267400,2.016600,2.250800,1.844800,2.226800,2.329700,1.237700,
2016-11-07,1.447700,1.510200,1.488300,"",1.378900,1.486500,1.114000,1.336400,1.597700,1.621800,1.543000,1.630200,1.407300,2.665600,1.962300,2.294200,2.046100,2.266300,1.845100,2.225300,2.328300,1.259400,
2016-11-08,1.449600,1.510400,1.488900,"",1.381700,1.487500,1.113000,1.340500,1.599900,1.622000,1.546300,1.631400,1.407400,2.671700,1.965000,2.301600,2.050400,2.267900,1.845200,2.223800,2.326200,1.263300,
2016-11-09,1.439500,1.507400,1.483500,"",1.371000,1.480200,1.109600,1.347300,1.588800,1.618900,1.534600,1.623400,1.407500,2.596600,1.951300,2.273400,2.034900,2.256800,1.845400,2.229700,2.319100,1.269800,
2016-11-10,1.446400,1.507000,1.484100,"",1.380400,1.482400,1.106700,1.355100,1.596400,1.618500,1.545000,1.625800,1.407600,2.642800,1.960600,2.240000,2.048600,2.260100,1.845500,2.217000,2.313200,1.277300,
2016-11-11,1.444200,1.504600,1.481900,"",1.378400,1.480200,1.104700,1.352300,1.594000,1.616000,1.542800,1.623400,1.407700,2.640300,1.957700,2.246000,2.045700,2.256800,1.845600,2.211300,2.309000,1.274700,
2016-11-14,1.445700,1.503700,1.482000,"",1.381400,1.480900,1.101900,1.354500,1.595900,1.615200,1.546400,1.624400,1.408000,2.650800,1.959900,2.271000,2.050300,2.258000,1.845900,2.207500,2.303400,1.276800,
2016-11-15,1.449300,1.505700,1.483900,"",1.385700,1.483200,1.102400,1.362700,1.599800,1.617300,1.551200,1.626900,1.408100,2.656000,1.964800,2.261900,2.056800,2.261600,1.846100,2.209800,2.304400,1.284600,
2016-11-16,1.451100,1.506500,1.485000,"",1.387600,1.484500,1.102100,1.362200,1.601900,1.618200,1.553300,1.628400,1.408200,2.669600,1.967300,2.256400,2.059600,2.263600,1.846200,2.211000,2.303800,1.284100,
2016-11-17,1.453000,1.508300,1.486800,"",1.390200,1.486300,1.101500,1.368500,1.604100,1.620200,1.556300,1.630400,1.408300,2.668600,1.969900,2.251700,2.063500,2.266400,1.846300,2.217200,2.302500,1.290100,
2016-11-18,1.453200,1.506700,1.485700,"",1.391000,1.485600,1.099700,1.366200,1.604400,1.618500,1.557300,1.629700,1.408400,2.681600,1.970300,2.252200,2.064800,2.265300,1.846400,2.210400,2.298900,1.288000,
2016-11-21,1.455000,1.507700,1.486500,"",1.393600,1.486500,1.099800,1.374300,1.606500,1.619700,1.560300,1.630900,1.408700,2.677000,1.972800,2.246500,2.068700,2.266900,1.846800,2.211600,2.299200,1.295700,
2016-11-22,1.457100,1.509100,1.488400,"",1.396500,1.488900,1.100700,1.377700,1.608900,1.621300,1.563500,1.633500,1.408800,2.679800,1.975700,2.273000,2.073000,2.270500,1.846900,2.214300,2.301200,1.298900,
2016-11-23,1.460100,1.509100,1.489100,"",1.400100,1.490200,1.098800,1.378200,1.612200,1.621300,1.567700,1.635000,1.408900,2.701600,1.979800,2.269700,2.078500,2.272700,1.847000,2.211300,2.297200,1.299400,
